CONFIG_END	pc	cacr	tc
CONFIG_END	800C440E	80008000	0000C000
ENABLED_CYCLES	ic	dc	mmu
ENABLED_CYCLES	524160000	524160000	524160000
SUMMARY	cycles	dispatches	clocks_per_dispatch	rd_accept_samples	look_hit_cycles	ipred_hit_cycles
SUMMARY	524160000	84831590	6.178830	57523785	73871773	3604744
STATE	id	cycles	entries	percent
OPCODE	526C	1367	0.001611
OPCODE	701E	1365	0.001609
OPCODE	522E	1363	0.001607
OPCODE	61DA	1361	0.001604
OPCODE	61E2	1361	0.001604
OPCODE	BA6E	1358	0.001601
OPCODE	2405	1354	0.001596
OPCODE	1E80	1353	0.001595
OPCODE	4A04	1350	0.001591
OPCODE	0C2D	1346	0.001587
OPCODE	E540	1342	0.001582
OPCODE	6A12	1341	0.001581
OPCODE	4204	1339	0.001578
OPCODE	6756	1338	0.001577
OPCODE	9A6E	1337	0.001576
OPCODE	D0FB	1337	0.001576
OPCODE	B240	1337	0.001576
OPCODE	426F	1335	0.001574
OPCODE	4683	1333	0.001571
OPCODE	6650	1333	0.001571
OPCODE	66EA	1330	0.001568
OPCODE	70EF	1327	0.001564
OPCODE	676C	1327	0.001564
OPCODE	B252	1327	0.001564
OPCODE	C2C2	1326	0.001563
OPCODE	D259	1326	0.001563
OPCODE	536C	1326	0.001563
OPCODE	A204	1325	0.001562
OPCODE	22B8	1324	0.001561
OPCODE	D7CC	1324	0.001561
OPCODE	703C	1323	0.001560
OPCODE	6C06	1322	0.001558
OPCODE	676E	1322	0.001558
OPCODE	7050	1320	0.001556
OPCODE	7041	1320	0.001556
OPCODE	2F7A	1320	0.001556
OPCODE	3F29	1319	0.001555
OPCODE	30E9	1319	0.001555
OPCODE	177C	1318	0.001554
OPCODE	247A	1316	0.001551
OPCODE	A01C	1316	0.001551
OPCODE	276E	1315	0.001550
OPCODE	9091	1314	0.001549
OPCODE	6F14	1314	0.001549
OPCODE	296A	1314	0.001549
OPCODE	21EB	1314	0.001549
OPCODE	2F6C	1313	0.001548
OPCODE	B9DF	1311	0.001545
OPCODE	B7EE	1310	0.001544
OPCODE	7240	1310	0.001544
OPCODE	BE46	1309	0.001543
OPCODE	3A38	1309	0.001543
OPCODE	2041	1309	0.001543
OPCODE	5C8F	1308	0.001542
OPCODE	4443	1307	0.001541
OPCODE	1A2E	1305	0.001538
OPCODE	81FC	1304	0.001537
OPCODE	6678	1303	0.001536
OPCODE	E940	1302	0.001535
OPCODE	E358	1302	0.001535
OPCODE	60F0	1302	0.001535
OPCODE	1969	1301	0.001534
OPCODE	287A	1301	0.001534
OPCODE	0254	1301	0.001534
OPCODE	A970	1300	0.001532
OPCODE	2638	1300	0.001532
OPCODE	3146	1300	0.001532
OPCODE	1978	1300	0.001532
OPCODE	721A	1298	0.001530
OPCODE	9CAA	1297	0.001529
OPCODE	E28F	1297	0.001529
OPCODE	6212	1296	0.001528
OPCODE	A871	1295	0.001527
OPCODE	4A97	1294	0.001525
OPCODE	6D16	1293	0.001524
OPCODE	A97F	1293	0.001524
OPCODE	633C	1292	0.001523
OPCODE	D443	1292	0.001523
OPCODE	143A	1292	0.001523
OPCODE	C038	1292	0.001523
OPCODE	0C59	1292	0.001523
OPCODE	A8AE	1292	0.001523
OPCODE	2851	1292	0.001523
OPCODE	A030	1291	0.001522
OPCODE	6E5A	1290	0.001521
OPCODE	227B	1290	0.001521
OPCODE	ABF7	1290	0.001521
OPCODE	A031	1290	0.001521
OPCODE	2012	1290	0.001521
OPCODE	A0DD	1290	0.001521
OPCODE	6D42	1290	0.001521
OPCODE	A9B4	1290	0.001521
OPCODE	60FA	1289	0.001519
OPCODE	3412	1289	0.001519
OPCODE	3287	1288	0.001518
OPCODE	6420	1287	0.001517
OPCODE	50D0	1287	0.001517
OPCODE	51D0	1287	0.001517
OPCODE	60B6	1287	0.001517
OPCODE	3638	1287	0.001517
OPCODE	B7C9	1286	0.001516
OPCODE	1A07	1286	0.001516
OPCODE	A972	1286	0.001516
OPCODE	6E3A	1286	0.001516
OPCODE	6F48	1285	0.001515
OPCODE	6518	1285	0.001515
OPCODE	2830	1284	0.001514
OPCODE	3083	1283	0.001512
OPCODE	6F8A	1283	0.001512
OPCODE	4293	1283	0.001512
OPCODE	A911	1283	0.001512
OPCODE	A980	1283	0.001512
OPCODE	D8AE	1282	0.001511
OPCODE	D66E	1282	0.001511
OPCODE	62B4	1282	0.001511
OPCODE	D9AE	1282	0.001511
OPCODE	67B2	1282	0.001511
OPCODE	3430	1282	0.001511
OPCODE	6B0A	1282	0.001511
OPCODE	E04B	1282	0.001511
OPCODE	7603	1281	0.001510
OPCODE	65E4	1280	0.001509
OPCODE	664A	1278	0.001507
OPCODE	3C02	1278	0.001507
OPCODE	B9ED	1275	0.001503
OPCODE	282A	1275	0.001503
OPCODE	B05A	1275	0.001503
OPCODE	2204	1274	0.001502
OPCODE	67E8	1273	0.001501
OPCODE	3401	1267	0.001494
OPCODE	34E9	1265	0.001491
OPCODE	286A	1263	0.001489
OPCODE	8041	1261	0.001486
OPCODE	1017	1260	0.001485
OPCODE	34A9	1260	0.001485
OPCODE	357C	1254	0.001478
OPCODE	C02B	1251	0.001475
OPCODE	E808	1250	0.001474
OPCODE	0197	1248	0.001471
OPCODE	262A	1248	0.001471
OPCODE	52A9	1248	0.001471
OPCODE	60AE	1247	0.001470
OPCODE	50E7	1246	0.001469
OPCODE	10D9	1243	0.001465
OPCODE	D158	1242	0.001464
OPCODE	3D70	1240	0.001462
OPCODE	9C44	1239	0.001461
OPCODE	3E10	1237	0.001458
OPCODE	6804	1237	0.001458
OPCODE	3A11	1235	0.001456
OPCODE	7E0A	1234	0.001455
OPCODE	30C7	1234	0.001455
OPCODE	2C08	1233	0.001453
OPCODE	026E	1230	0.001450
OPCODE	4C00	1230	0.001450
OPCODE	2808	1230	0.001450
OPCODE	DBC4	1228	0.001448
OPCODE	D9C6	1228	0.001448
OPCODE	66F4	1227	0.001446
OPCODE	D085	1222	0.001441
OPCODE	57CA	1218	0.001436
OPCODE	2D58	1216	0.001433
OPCODE	2C14	1213	0.001430
OPCODE	1D6E	1209	0.001425
OPCODE	B189	1205	0.001420
OPCODE	7054	1204	0.001419
OPCODE	43ED	1204	0.001419
OPCODE	E169	1203	0.001418
OPCODE	60AA	1203	0.001418
OPCODE	2B49	1201	0.001416
OPCODE	0284	1201	0.001416
OPCODE	B084	1201	0.001416
OPCODE	E384	1198	0.001412
OPCODE	E4A4	1198	0.001412
OPCODE	E16A	1198	0.001412
OPCODE	3C03	1198	0.001412
OPCODE	C8C0	1198	0.001412
OPCODE	E54E	1198	0.001412
OPCODE	DE2E	1198	0.001412
OPCODE	DAC6	1198	0.001412
OPCODE	380B	1198	0.001412
OPCODE	D9C4	1198	0.001412
OPCODE	E29C	1198	0.001412
OPCODE	7020	1192	0.001405
OPCODE	C295	1187	0.001399
OPCODE	C843	1186	0.001398
OPCODE	780F	1186	0.001398
OPCODE	4444	1186	0.001398
OPCODE	22D0	1175	0.001385
OPCODE	E88C	1173	0.001383
OPCODE	B9D0	1172	0.001382
OPCODE	1814	1171	0.001380
OPCODE	12D8	1166	0.001374
OPCODE	D46E	1157	0.001364
OPCODE	2E88	1155	0.001362
OPCODE	6E0E	1155	0.001362
OPCODE	9041	1153	0.001359
OPCODE	D093	1145	0.001350
OPCODE	D844	1145	0.001350
OPCODE	56C0	1141	0.001345
OPCODE	6504	1136	0.001339
OPCODE	6F12	1129	0.001331
OPCODE	2F11	1124	0.001325
OPCODE	0246	1121	0.001321
OPCODE	5344	1120	0.001320
OPCODE	3F28	1116	0.001316
OPCODE	2C1C	1111	0.001310
OPCODE	D442	1108	0.001306
OPCODE	2378	1107	0.001305
OPCODE	0244	1097	0.001293
OPCODE	8086	1091	0.001286
OPCODE	C095	1091	0.001286
OPCODE	CC85	1091	0.001286
OPCODE	9068	1085	0.001279
OPCODE	1169	1084	0.001278
OPCODE	22E8	1083	0.001277
OPCODE	22DF	1083	0.001277
OPCODE	5149	1081	0.001274
OPCODE	D481	1076	0.001268
OPCODE	A322	1074	0.001266
OPCODE	5245	1073	0.001265
OPCODE	3250	1072	0.001264
OPCODE	EA48	1071	0.001263
OPCODE	D0C9	1071	0.001263
OPCODE	B3FA	1071	0.001263
OPCODE	426C	1063	0.001253
OPCODE	284B	1058	0.001247
OPCODE	2F48	1057	0.001246
OPCODE	B060	1056	0.001245
OPCODE	67EE	1053	0.001241
OPCODE	E58A	1052	0.001240
OPCODE	BFAE	1051	0.001239
OPCODE	4290	1048	0.001235
OPCODE	18D8	1044	0.001231
OPCODE	8357	1041	0.001227
OPCODE	E0AA	1037	0.001222
OPCODE	E2A8	1037	0.001222
OPCODE	D1A9	1036	0.001221
OPCODE	D272	1034	0.001219
OPCODE	B443	1033	0.001218
OPCODE	6B1A	1029	0.001213
OPCODE	0832	1024	0.001207
OPCODE	12C6	1024	0.001207
OPCODE	D9C2	1023	0.001206
OPCODE	4647	1023	0.001206
OPCODE	3A07	1022	0.001205
OPCODE	4447	1022	0.001205
OPCODE	4A4A	1022	0.001205
OPCODE	C1C6	1022	0.001205
OPCODE	3646	1022	0.001205
OPCODE	E68C	1022	0.001205
OPCODE	43F1	1022	0.001205
OPCODE	E4AD	1021	0.001204
OPCODE	CA82	1018	0.001200
OPCODE	BA40	1011	0.001192
OPCODE	D358	1004	0.001184
OPCODE	2801	1003	0.001182
OPCODE	341F	1000	0.001179
OPCODE	7224	1000	0.001179
OPCODE	5049	997	0.001175
OPCODE	4A30	995	0.001173
OPCODE	E64A	989	0.001166
OPCODE	E741	989	0.001166
OPCODE	EF6A	987	0.001163
OPCODE	EBAA	987	0.001163
OPCODE	98C2	987	0.001163
OPCODE	EAAA	987	0.001163
OPCODE	1434	987	0.001163
OPCODE	EFAA	987	0.001163
OPCODE	E68A	987	0.001163
OPCODE	49F9	987	0.001163
OPCODE	601A	985	0.001161
OPCODE	5241	983	0.001159
OPCODE	2850	981	0.001156
OPCODE	2D59	980	0.001155
OPCODE	B480	980	0.001155
OPCODE	3D68	977	0.001152
OPCODE	B047	974	0.001148
OPCODE	67D0	972	0.001146
OPCODE	2A0E	971	0.001145
OPCODE	52B8	971	0.001145
OPCODE	3406	971	0.001145
OPCODE	96C4	965	0.001138
OPCODE	94C4	965	0.001138
OPCODE	3046	965	0.001138
OPCODE	E54C	965	0.001138
OPCODE	9284	965	0.001138
OPCODE	9C80	965	0.001138
OPCODE	C640	965	0.001138
OPCODE	7820	965	0.001138
OPCODE	21F0	964	0.001136
OPCODE	6B28	964	0.001136
OPCODE	2F1E	960	0.001132
OPCODE	2D1F	960	0.001132
OPCODE	46FC	956	0.001127
OPCODE	C043	956	0.001127
OPCODE	4EED	956	0.001127
OPCODE	BBFC	956	0.001127
OPCODE	E9D6	955	0.001126
OPCODE	584E	955	0.001126
OPCODE	B4AC	953	0.001123
OPCODE	700F	953	0.001123
OPCODE	BFD1	950	0.001120
OPCODE	BFC0	950	0.001120
OPCODE	67FA	942	0.001110
OPCODE	6D2E	940	0.001108
OPCODE	3606	938	0.001106
OPCODE	6D5C	937	0.001105
OPCODE	2A03	936	0.001103
OPCODE	E348	933	0.001100
OPCODE	E588	928	0.001094
OPCODE	0040	928	0.001094
OPCODE	722A	924	0.001089
OPCODE	6042	923	0.001088
OPCODE	D7C4	921	0.001086
OPCODE	6C0A	921	0.001086
OPCODE	D640	921	0.001086
OPCODE	9A86	921	0.001086
OPCODE	9A82	921	0.001086
OPCODE	8198	919	0.001083
OPCODE	E9C1	918	0.001082
OPCODE	C6B8	916	0.001080
OPCODE	66F8	912	0.001075
OPCODE	6D04	905	0.001067
OPCODE	6FEE	901	0.001062
OPCODE	B251	900	0.001061
OPCODE	7A03	898	0.001059
OPCODE	D5C2	892	0.001051
OPCODE	9FC2	890	0.001049
OPCODE	2484	890	0.001049
OPCODE	C443	888	0.001047
OPCODE	D882	887	0.001046
OPCODE	246C	887	0.001046
OPCODE	B082	886	0.001044
OPCODE	93C8	885	0.001043
OPCODE	D1C9	883	0.001041
OPCODE	306C	883	0.001041
OPCODE	D2C7	881	0.001039
OPCODE	E54D	881	0.001039
OPCODE	DA46	881	0.001039
OPCODE	3E09	881	0.001039
OPCODE	6F2A	881	0.001039
OPCODE	48E6	877	0.001034
OPCODE	3011	877	0.001034
OPCODE	6742	875	0.001031
OPCODE	4A46	873	0.001029
OPCODE	14EB	866	0.001021
OPCODE	4BFA	863	0.001017
OPCODE	1684	856	0.001009
OPCODE	E9C2	856	0.001009
OPCODE	2348	852	0.001004
OPCODE	4CDE	847	0.000998
OPCODE	2202	846	0.000997
OPCODE	C94D	843	0.000994
OPCODE	6E58	841	0.000991
OPCODE	300D	840	0.000990
OPCODE	643C	839	0.000989
OPCODE	6ECE	836	0.000985
OPCODE	7403	836	0.000985
OPCODE	6DCA	835	0.000984
OPCODE	2C13	833	0.000982
OPCODE	D04D	832	0.000981
OPCODE	384B	832	0.000981
OPCODE	300F	832	0.000981
OPCODE	DEC7	832	0.000981
OPCODE	45F2	832	0.000981
OPCODE	60E8	831	0.000980
OPCODE	3C2B	828	0.000976
OPCODE	D287	826	0.000974
OPCODE	BA41	824	0.000971
OPCODE	21CC	811	0.000956
OPCODE	3206	810	0.000955
OPCODE	B66E	805	0.000949
OPCODE	D851	804	0.000948
OPCODE	D278	804	0.000948
OPCODE	B06B	803	0.000947
OPCODE	4EB5	801	0.000944
OPCODE	6058	790	0.000931
OPCODE	2A18	784	0.000924
OPCODE	D0BC	781	0.000921
OPCODE	08D2	780	0.000919
OPCODE	0892	780	0.000919
OPCODE	3605	777	0.000916
OPCODE	36C6	776	0.000915
OPCODE	36C5	772	0.000910
OPCODE	669E	771	0.000909
OPCODE	3433	771	0.000909
OPCODE	6A20	770	0.000908
OPCODE	0806	768	0.000905
OPCODE	E24B	768	0.000905
OPCODE	10F4	768	0.000905
OPCODE	10F5	768	0.000905
OPCODE	10F6	768	0.000905
OPCODE	B3CB	768	0.000905
OPCODE	3004	768	0.000905
OPCODE	E8D2	768	0.000905
OPCODE	6018	766	0.000903
OPCODE	1211	765	0.000902
OPCODE	6108	762	0.000898
OPCODE	61E8	755	0.000890
OPCODE	3340	751	0.000885
OPCODE	1012	750	0.000884
OPCODE	486D	747	0.000881
OPCODE	67E0	741	0.000873
OPCODE	D301	736	0.000868
OPCODE	BE86	734	0.000865
OPCODE	1001	727	0.000857
OPCODE	6208	727	0.000857
OPCODE	6060	723	0.000852
OPCODE	2E28	722	0.000851
OPCODE	301A	720	0.000849
OPCODE	504C	719	0.000848
OPCODE	A122	718	0.000846
OPCODE	30FC	718	0.000846
OPCODE	8CAE	717	0.000845
OPCODE	101C	714	0.000842
OPCODE	6A14	712	0.000839
OPCODE	1481	712	0.000839
OPCODE	6F08	710	0.000837
OPCODE	1411	705	0.000831
OPCODE	2205	699	0.000824
OPCODE	5BC8	699	0.000824
OPCODE	48C6	698	0.000823
OPCODE	3604	698	0.000823
OPCODE	2042	698	0.000823
OPCODE	0810	697	0.000822
OPCODE	D269	696	0.000820
OPCODE	20A9	694	0.000818
OPCODE	2A02	693	0.000817
OPCODE	32E8	692	0.000816
OPCODE	31C0	690	0.000813
OPCODE	1005	688	0.000811
OPCODE	518F	686	0.000809
OPCODE	E0AE	684	0.000806
OPCODE	3D6A	684	0.000806
OPCODE	4686	684	0.000806
OPCODE	2254	682	0.000804
OPCODE	2149	676	0.000797
OPCODE	22C2	676	0.000797
OPCODE	1BAD	671	0.000791
OPCODE	66EC	671	0.000791
OPCODE	60D2	670	0.000790
OPCODE	6408	668	0.000787
OPCODE	E0AB	667	0.000786
OPCODE	57C1	667	0.000786
OPCODE	6D12	667	0.000786
OPCODE	CC94	667	0.000786
OPCODE	CC84	667	0.000786
OPCODE	8C81	666	0.000785
OPCODE	28C6	666	0.000785
OPCODE	C286	666	0.000785
OPCODE	C0BC	666	0.000785
OPCODE	D6EB	661	0.000779
OPCODE	3A1A	661	0.000779
OPCODE	6EAE	660	0.000778
OPCODE	7203	659	0.000777
OPCODE	C200	658	0.000776
OPCODE	BEAE	647	0.000763
OPCODE	9C6E	644	0.000759
OPCODE	E689	644	0.000759
OPCODE	222F	642	0.000757
OPCODE	4A92	641	0.000756
OPCODE	9042	637	0.000751
OPCODE	24E9	635	0.000749
OPCODE	1759	634	0.000747
OPCODE	208A	633	0.000746
OPCODE	24C8	632	0.000745
OPCODE	E14D	629	0.000741
OPCODE	66E0	627	0.000739
OPCODE	2F2A	622	0.000733
OPCODE	67DA	621	0.000732
OPCODE	93C9	619	0.000730
OPCODE	30D9	618	0.000729
OPCODE	A822	617	0.000727
OPCODE	B0A8	616	0.000726
OPCODE	C100	610	0.000719
OPCODE	C703	608	0.000717
OPCODE	CB05	608	0.000717
OPCODE	C502	608	0.000717
OPCODE	C904	608	0.000717
OPCODE	C301	608	0.000717
OPCODE	204F	607	0.000716
OPCODE	8001	606	0.000714
OPCODE	2649	604	0.000712
OPCODE	6124	603	0.000711
OPCODE	6020	599	0.000706
OPCODE	B4B1	592	0.000698
OPCODE	66EE	589	0.000694
OPCODE	6F30	588	0.000693
OPCODE	65F0	588	0.000693
OPCODE	2F80	585	0.000690
OPCODE	B291	583	0.000687
OPCODE	234C	583	0.000687
OPCODE	5888	581	0.000685
OPCODE	3F70	581	0.000685
OPCODE	2948	580	0.000684
OPCODE	5882	580	0.000684
OPCODE	2063	579	0.000683
OPCODE	3413	578	0.000681
OPCODE	605C	577	0.000680
OPCODE	2F41	576	0.000679
OPCODE	2C04	574	0.000677
OPCODE	2641	574	0.000677
OPCODE	1028	568	0.000670
OPCODE	45F1	566	0.000667
OPCODE	223C	562	0.000662
OPCODE	5A41	562	0.000662
OPCODE	397C	562	0.000662
OPCODE	2608	560	0.000660
OPCODE	41F1	559	0.000659
OPCODE	B308	557	0.000657
OPCODE	2F13	556	0.000655
OPCODE	2419	556	0.000655
OPCODE	4A51	555	0.000654
OPCODE	6A32	551	0.000650
OPCODE	BC90	550	0.000648
OPCODE	B090	549	0.000647
OPCODE	650A	547	0.000645
OPCODE	6C7E	545	0.000642
OPCODE	4A1B	544	0.000641
OPCODE	32C3	542	0.000639
OPCODE	6758	542	0.000639
OPCODE	2B41	541	0.000638
OPCODE	6206	540	0.000637
OPCODE	082D	539	0.000635
OPCODE	1B6B	539	0.000635
OPCODE	50ED	539	0.000635
OPCODE	C02D	539	0.000635
OPCODE	6118	538	0.000634
OPCODE	2088	537	0.000633
OPCODE	DE80	534	0.000629
OPCODE	222C	534	0.000629
OPCODE	E09A	532	0.000627
OPCODE	D2C4	532	0.000627
OPCODE	1802	532	0.000627
OPCODE	E181	532	0.000627
OPCODE	D241	531	0.000626
OPCODE	43EA	528	0.000622
OPCODE	926A	525	0.000619
OPCODE	E049	523	0.000617
OPCODE	6DA8	520	0.000613
OPCODE	4C2F	519	0.000612
OPCODE	D180	519	0.000612
OPCODE	6EC8	519	0.000612
OPCODE	3290	518	0.000611
OPCODE	91A9	518	0.000611
OPCODE	9444	517	0.000609
OPCODE	3785	517	0.000609
OPCODE	6F1E	517	0.000609
OPCODE	1385	517	0.000609
OPCODE	3380	516	0.000608
OPCODE	D0A8	516	0.000608
OPCODE	1813	516	0.000608
OPCODE	49E9	516	0.000608
OPCODE	6D44	515	0.000607
OPCODE	2082	514	0.000606
OPCODE	12C2	514	0.000606
OPCODE	6EBE	513	0.000605
OPCODE	D4FC	513	0.000605
OPCODE	6DB4	513	0.000605
OPCODE	6EC0	513	0.000605
OPCODE	6EA8	513	0.000605
OPCODE	5249	512	0.000604
OPCODE	6DC2	512	0.000604
OPCODE	6DB0	512	0.000604
OPCODE	08B1	511	0.000602
OPCODE	A8E4	507	0.000598
OPCODE	B887	504	0.000594
OPCODE	1419	502	0.000592
OPCODE	E9C3	502	0.000592
OPCODE	2D50	497	0.000586
OPCODE	4A59	494	0.000582
OPCODE	C22E	494	0.000582
OPCODE	67F0	493	0.000581
OPCODE	A8A7	493	0.000581
OPCODE	70F0	492	0.000580
OPCODE	0641	492	0.000580
OPCODE	74F0	491	0.000579
OPCODE	6134	490	0.000578
OPCODE	4C40	490	0.000578
OPCODE	24C3	490	0.000578
OPCODE	DE85	489	0.000576
OPCODE	6CD6	488	0.000575
OPCODE	E098	488	0.000575
OPCODE	0128	486	0.000573
OPCODE	6A2A	486	0.000573
OPCODE	2482	485	0.000572
OPCODE	2817	484	0.000571
OPCODE	3A1F	484	0.000571
OPCODE	3030	483	0.000569
OPCODE	E740	483	0.000569
OPCODE	5189	482	0.000568
OPCODE	6C76	482	0.000568
OPCODE	C882	482	0.000568
OPCODE	2489	480	0.000566
OPCODE	20CE	480	0.000566
OPCODE	B511	480	0.000566
OPCODE	8111	480	0.000566
OPCODE	D7C9	480	0.000566
OPCODE	D5C9	480	0.000566
OPCODE	2C2F	480	0.000566
OPCODE	2D42	480	0.000566
OPCODE	6ED4	480	0.000566
OPCODE	C411	480	0.000566
OPCODE	B110	480	0.000566
OPCODE	C010	480	0.000566
OPCODE	D4E9	480	0.000566
OPCODE	5889	480	0.000566
OPCODE	D4C4	480	0.000566
OPCODE	DBC8	480	0.000566
OPCODE	8510	480	0.000566
OPCODE	3633	479	0.000565
OPCODE	6B38	479	0.000565
OPCODE	B673	479	0.000565
OPCODE	4EF2	478	0.000563
OPCODE	6E48	473	0.000558
OPCODE	C2AE	473	0.000558
OPCODE	45F4	468	0.000552
OPCODE	21D0	468	0.000552
OPCODE	740E	468	0.000552
OPCODE	6116	468	0.000552
OPCODE	4A81	467	0.000551
OPCODE	92AA	464	0.000547
OPCODE	2F40	464	0.000547
OPCODE	B0A9	460	0.000542
OPCODE	2A5F	458	0.000540
OPCODE	2F0D	458	0.000540
OPCODE	34D9	457	0.000539
OPCODE	08EA	455	0.000536
OPCODE	70F8	453	0.000534
OPCODE	0C82	452	0.000533
OPCODE	2E48	451	0.000532
OPCODE	2941	450	0.000530
OPCODE	60BE	450	0.000530
OPCODE	208C	448	0.000528
OPCODE	2A4F	447	0.000527
OPCODE	D2C8	447	0.000527
OPCODE	554B	445	0.000525
OPCODE	3609	445	0.000525
OPCODE	4CD0	445	0.000525
OPCODE	93CC	445	0.000525
OPCODE	3205	445	0.000525
OPCODE	284F	445	0.000525
OPCODE	C4FC	442	0.000521
OPCODE	6142	442	0.000521
OPCODE	2C02	440	0.000519
OPCODE	2F10	440	0.000519
OPCODE	2410	438	0.000516
OPCODE	2F5F	436	0.000514
OPCODE	2208	436	0.000514
OPCODE	2868	436	0.000514
OPCODE	5387	434	0.000512
OPCODE	92C8	434	0.000512
OPCODE	C149	433	0.000510
OPCODE	D740	433	0.000510
OPCODE	5281	433	0.000510
OPCODE	5285	432	0.000509
OPCODE	3341	430	0.000507
OPCODE	B5FC	430	0.000507
OPCODE	594C	430	0.000507
OPCODE	6F6C	430	0.000507
OPCODE	280F	430	0.000507
OPCODE	BDF8	427	0.000503
OPCODE	0C70	427	0.000503
OPCODE	6A0E	426	0.000502
OPCODE	22B0	424	0.000500
OPCODE	3370	424	0.000500
OPCODE	B200	422	0.000497
OPCODE	604C	421	0.000496
OPCODE	B894	418	0.000493
OPCODE	94C0	415	0.000489
OPCODE	12D3	410	0.000483
OPCODE	D6C3	410	0.000483
OPCODE	E099	410	0.000483
OPCODE	3A01	408	0.000481
OPCODE	9443	407	0.000480
OPCODE	2E1F	406	0.000479
OPCODE	60C4	406	0.000479
OPCODE	B652	405	0.000477
OPCODE	2889	404	0.000476
OPCODE	3941	403	0.000475
OPCODE	61D8	401	0.000473
OPCODE	61E0	397	0.000468
OPCODE	92AE	396	0.000467
OPCODE	0092	396	0.000467
OPCODE	254E	396	0.000467
OPCODE	B278	394	0.000464
OPCODE	5488	393	0.000463
OPCODE	50F8	393	0.000463
OPCODE	45EA	392	0.000462
OPCODE	8401	392	0.000462
OPCODE	0202	390	0.000460
OPCODE	B490	390	0.000460
OPCODE	9252	390	0.000460
OPCODE	CEB0	390	0.000460
OPCODE	32BC	389	0.000459
OPCODE	58AC	389	0.000459
OPCODE	2275	388	0.000457
OPCODE	B078	388	0.000457
OPCODE	12E8	388	0.000457
OPCODE	204E	388	0.000457
OPCODE	5080	387	0.000456
OPCODE	42AB	386	0.000455
OPCODE	2F05	386	0.000455
OPCODE	5440	385	0.000454
OPCODE	6D1A	385	0.000454
OPCODE	D100	384	0.000453
OPCODE	2433	384	0.000453
OPCODE	DF6B	384	0.000453
OPCODE	E218	384	0.000453
OPCODE	8085	384	0.000453
OPCODE	246A	384	0.000453
OPCODE	8485	384	0.000453
OPCODE	2033	384	0.000453
OPCODE	6148	382	0.000450
OPCODE	67EA	382	0.000450
OPCODE	6768	381	0.000449
OPCODE	6318	381	0.000449
OPCODE	31E8	381	0.000449
OPCODE	B843	380	0.000448
OPCODE	AA33	377	0.000444
OPCODE	B08E	377	0.000444
OPCODE	B290	374	0.000441
OPCODE	C001	372	0.000439
OPCODE	E240	370	0.000436
OPCODE	5385	370	0.000436
OPCODE	206A	370	0.000436
OPCODE	2828	369	0.000435
OPCODE	E248	367	0.000433
OPCODE	224F	367	0.000433
OPCODE	1218	366	0.000431
OPCODE	B6AC	365	0.000430
OPCODE	67D8	364	0.000429
OPCODE	362A	364	0.000429
OPCODE	9C81	364	0.000429
OPCODE	4A06	364	0.000429
OPCODE	9282	363	0.000428
OPCODE	3E1B	362	0.000427
OPCODE	D068	362	0.000427
OPCODE	2471	361	0.000426
OPCODE	0257	360	0.000424
OPCODE	0440	360	0.000424
OPCODE	B4B8	360	0.000424
OPCODE	6048	359	0.000423
OPCODE	B9D3	358	0.000422
OPCODE	D8EE	357	0.000421
OPCODE	6D14	357	0.000421
OPCODE	92A8	357	0.000421
OPCODE	DEFC	356	0.000420
OPCODE	C243	356	0.000420
OPCODE	D0C0	355	0.000418
OPCODE	E208	355	0.000418
OPCODE	AA14	355	0.000418
OPCODE	7093	355	0.000418
OPCODE	264C	355	0.000418
OPCODE	64F0	354	0.000417
OPCODE	606C	353	0.000416
OPCODE	6F06	353	0.000416
OPCODE	C641	353	0.000416
OPCODE	6D78	353	0.000416
OPCODE	B4A8	351	0.000414
OPCODE	B300	347	0.000409
OPCODE	3151	346	0.000408
OPCODE	32D0	346	0.000408
OPCODE	A901	346	0.000408
OPCODE	2949	346	0.000408
OPCODE	50D9	346	0.000408
OPCODE	E688	344	0.000406
OPCODE	56C3	344	0.000406
OPCODE	9244	344	0.000406
OPCODE	5238	343	0.000404
OPCODE	60B2	343	0.000404
OPCODE	5DEE	343	0.000404
OPCODE	D0C3	341	0.000402
OPCODE	207C	341	0.000402
OPCODE	2D76	340	0.000401
OPCODE	4876	340	0.000401
OPCODE	9682	340	0.000401
OPCODE	EE8C	340	0.000401
OPCODE	E29A	340	0.000401
OPCODE	E298	340	0.000401
OPCODE	A8A1	340	0.000401
OPCODE	2C0A	340	0.000401
OPCODE	1744	340	0.000401
OPCODE	2C1F	340	0.000401
OPCODE	D090	340	0.000401
OPCODE	E08C	340	0.000401
OPCODE	A82A	338	0.000398
OPCODE	D5CB	337	0.000397
OPCODE	5268	337	0.000397
OPCODE	B282	337	0.000397
OPCODE	205A	336	0.000396
OPCODE	B880	336	0.000396
OPCODE	225A	336	0.000396
OPCODE	6306	333	0.000393
OPCODE	5538	332	0.000391
OPCODE	6B5E	332	0.000391
OPCODE	926C	330	0.000389
OPCODE	67E2	330	0.000389
OPCODE	4A18	330	0.000389
OPCODE	607E	329	0.000388
OPCODE	9C6D	326	0.000384
OPCODE	B095	326	0.000384
OPCODE	E9AE	326	0.000384
OPCODE	CC80	326	0.000384
OPCODE	8992	324	0.000382
OPCODE	BF84	324	0.000382
OPCODE	610E	324	0.000382
OPCODE	9286	324	0.000382
